Item ID,Item Name,,Economy,Double,"Single/
ICU","Classic 
Deluxe",Suite,,,,
PSY007,Individual scales (25 minutes),,530,530,530,530,530,,,,
PSY008,IQ assessment for adults,,6850,6850,6850,6850,6850,,,,
PSY009,IQ Test for children,,4750,4750,4750,4750,4750,,,,
PSY010,Neuropsychological test,,5250,5250,5250,5250,5250,,,,
PSY011,Personality Assessment (Adults),,6300,6300,6300,6300,6300,,,,
PSY012,Projective testing,,4750,4750,4750,4750,4750,,,,
PSY013,Psychological testing IQ,,3600,3600,3600,3600,3600,,,,
PSY014,Psychotherapy Session- 30 minutes,,630,630,630,630,630,,,,
PSY015,Psychotherapy Session- 60 minutes,,1300,1300,1300,1300,1300,,,,
PSY016,Psychotherapy Session-15 minutes,,420,420,420,420,420,,,,
PSY017,Relaxation,,1600,1600,1600,1600,1600,,,,
PSY018,"Test for disability assessment/certification (SFBT,GDT,DST,VSMS,ISAA)",,600,600,600,600,600,,,,
PSY019,"Personality Test(16PF,CPQ,EPQ)",,1000,1000,1000,1000,1000,,,,
PSY020,"IQ Test(MISIC,Bhatia battery of Intelligence,SBIT)",,1200,1200,1200,1200,1200,,,,
PSY021,Rorschach Inkblot Test,,1500,1500,1500,1500,1500,,,,
PSY022,Other :Assessment for arms Licence/SLD/Combination of above mentioned test,,3000,3000,3000,3000,3000,,,,
PSY023,Clinical Rating Scales,,500,500,500,500,500,,,,
PSY024,Psychotherapy Session,,600,600,600,600,600,,,,
PSY025,SLD assessment,,2000,2000,2000,2000,2000,,,,
PSY026,Neuropsychological assessment,,1500,1500,1500,1500,1500,,,,
PSY027,SLD,,3000,3000,3000,3000,3000,,,,
PSY028,Development Screening - Psychometric Assessment,,500,500,500,500,500,,,,
PSY029,IQ Testing - Psychometric Assessment,,1200,1200,1200,1200,1200,,,,
PSY030,Psychometric Test,,1200,1200,1200,1200,1200,,,,
PSY031,Psychopathology Screening - Psychometric Assessment,,800,800,800,800,800,,,,
PULM01,Balloon Dilatation endobronchial,,5850,5850,5850,5850,5850,,,,
PULM02,Brachytherapy One Catheter Placement,,5000,5000,5000,5000,5000,,,,
PULM03,Bronchoalveolar Lavage / Bronchial Washing,,3500,3500,3500,3500,3500,,,,
PULM04,Bronchoscopy (Fibreoptic) with Transbronchial Lung Biopsy,,13750,13750,13750,13750,13750,,,,
PULM05,Bronchoscopy Fiberoptic to Assist Intubation,,6500,6500,6500,6500,6500,,,,
PULM06,Bronchoscopy Diagnostic,,7400,7400,7400,7400,7400,,,,
PULM07,Bronchoscopy Fibreoptic,,7400,7400,7400,7400,7400,,,,
PULM08,Bronchoscopy(Fibreoptic) Inclusive BAL/Bronchial washing,,8800,8800,8800,8800,8800,,,,
PULM09,Bronchoscopy(Fibreoptic) with EBB & TBNA,,14850,14850,14850,14850,14850,,,,
PULM10,Bronchoscopy(Fibreoptic) with Endobronchial Biopsy,,10950,10950,10950,10950,10950,,,,
PULM11,Bronchoscopy(Fibreoptic) with TBB & TBNA,,15800,15800,15800,15800,15800,,,,
PULM12,"Bronchoscopy(Fibreoptic) With TBB,EBB & TBNA",,17750,17750,17750,17750,17750,,,,
PULM13,Bronchoscopy(Fibreoptic) with TBNA,,13750,13750,13750,13750,13750,,,,
PULM14,Brushing (Endobronchial - Proximal/ Distal),,1850,1850,1850,1850,1850,,,,
PULM15,Electrocautery Treatment,,5850,5850,5850,5850,5850,,,,
PULM16,Endobronchial Biopsy,,4800,4800,4800,4800,4800,,,,
PULM17,Fine Needle Aspiration Lung,,3500,3500,3500,3500,3500,,,,
PULM18,Foreign Body Removal,,4150,4150,4150,4150,4150,,,,
PULM19,Glue Therapy Endobronchial,,3500,3500,3500,3500,3500,,,,
PULM20,ICD Insertion (Chest Tube),,1642,1642,1642,1642,1642,,,,
PULM21,ICD Repositioning / Dressing/(Removal),,790,790,790,790,790,,,,
PULM22,Intercostal Drainage / Pigtail Drainage of Empyema/Pleural fluid /Pneumothorax,,8800,8800,8800,8800,8800,,,,
PULM23,Laryngoscopy /Bronchoscopic (assessement of upper airway),,4800,4800,4800,4800,4800,,,,
PULM24,Laser Treatment,,7400,7400,7400,7400,7400,,,,
PULM25,PFT - Bronchodilator Reversibility (BDR) Only,,1200,1200,1200,1200,1200,,,,
PULM26,PFT - DETAILED (SPIRO + BDR + DIFF),,2650,2650,2650,2650,2650,,,,
PULM27,PFT - Diffusion Study With Lung Volume Static Only,,3000,3000,3000,3000,3000,,,,
PULM28,PFT - Simple Spirometery,,800,800,800,800,800,,,,
PULM29,PFT  with Exercise,,1400,1400,1400,1400,1400,,,,
PULM30,PFT with Broncodilator,,2050,2050,2050,2050,2050,,,,
PULM31,PLEURAL ASPIRATION/THORACENTESIS/PARACENTESIS (DIAG.),,3500,3500,3500,3500,3500,,,,
PULM32,PLEURAL ASPIRATION/THORACENTESIS/PRACENTESIS (THER),,5850,5850,5850,5850,5850,,,,
PULM33,Pleural Tapping,,5000,5000,5000,5000,5000,,,,
PULM34,Pleural Catheter Tunneled Placement.,,15750,15750,15750,15750,15750,,,,
PULM35,Pleurodiesis / Fibrinolysis,,3600,3600,3600,3600,3600,,,,
PULM36,Rescu ABG Sampling Procedure,,900,900,900,900,900,,,,
PULM37,Sleep Study (Polysomnography),,4800,4800,4800,4800,4800,,,,
PULM38,Stent Metallic Placement,,7400,7400,7400,7400,7400,,,,
PULM39,TBNA,,7400,7400,7400,7400,7400,,,,
PULM40,Transbronchial Biopsy,,4800,4800,4800,4800,4800,,,,
PULM41,Brachytherapy Catheter(each catheter),,1000,1000,1000,1000,1000,,,,
PULM42,EBUS Diagnostic,,13750,13750,13750,13750,13750,,,,
PULM43,EBUS-TBNA ©,,38300,38300,38300,38300,38300,,,,
PULM44,EBUS-TBNA (O),,32700,32700,32700,32700,32700,,,,
PULM45,EBUS-TBNA (with NN-C),,44800,44800,44800,44800,44800,,,,
PULM46,EBUS-TBNA (with NN-O),,39200,39200,39200,39200,39200,,,,
PULM47,Diagnostic  Thoracoscopy With Biopsy,,15000,18000,20000,22000,25000,,,,
PULM48,Flexible Thoracoscopic Biopsy with Drainage,,20000,20000,20000,20000,20000,,,,
PULM49,Rigid Thoracoscopic Biopsy with Drainage,,30000,30000,30000,30000,30000,,,,
PULM50,Adhesinolysis,,5000,5000,5000,5000,5000,,,,
PULM51,Trucut Lung Biopsy,,5000,5000,5000,5000,5000,,,,
PULM52,Pleurodesis,,10000,10000,10000,10000,10000,,,,
PULM53,Fluroscopic TBLB,,15000,15000,15000,15000,15000,,,,
PULM54,PFT ILD (DLCO/PFT/6MWT)PKG,,3500,3500,3500,3500,3500,,,,
PULM55,6MIN WALK TEST,,500,500,500,500,500,,,,
PULM56,DLCO,,3000,3000,3000,3000,3000,,,,
PULM57,PFT(PULMONARY FUNCTION TEST),,800,800,800,800,800,,,,
PULM58,LUNG Biopsy,,5000,5000,5000,5000,5000,,,,
PULM59,Forced oscillation technique (FOT),,1000,1500,1500,1500,1500,,,,
PULM60,Cryobiopsy,,10000,10000,10000,10000,10000,,,,
PULM61,HOT Biopsy,,5000,5000,5000,5000,5000,,,,
PULM62,Drug-induced sleep endoscopy (DISE)OT ANESTHESIA EXTRA,,8500,8500,8500,8500,8500,,,,
PULM63,FOT+PM,,2000,2000,2000,2000,2000,,,,
PULM64,FOT+PFT,,2000,2000,2000,2000,2000,,,,
PULM65,FOT +PFT With BDR,,2500,2500,2500,2500,2500,,,,
PULM66,Pleural Tapping OPD (Package),,5000,5000,5000,5000,5000,,,,
PULM67,Limited Radial EBUS,,5000,5000,5000,5000,5000,,,,
PULM68,Detailed Radial EBUS,,10000,10000,10000,10000,10000,,,,
PULM69,Pleural Tapping(diagnostic and therapeutic),,8000,8000,8000,8000,8000,,,,
URO001,Catheter Removal/Drain Removal,,580,580,580,580,580,,,,
URO002,Intravesical BCG (Urology),,3250,3250,3250,3250,3250,,,,
URO003,Uroflowmetry,,850,850,850,850,850,,,,
URO004,foley catheterization,,500,500,500,500,500,,,,
URO005,Laser charges(Equipment),,15000,15000,15000,15000,15000,,,,
URO006,Proctoscopy,,300,300,300,300,300,,,,
URO007,Removal of Foley Catheter,,300,300,300,300,300,,,,
VAS001,4-Layer Compression Dressing,,1700,1700,1700,1700,1700,,,,
VAS002,Vascular Wound Dressing(Small),,790,790,790,790,790,,,,
GEN001,Excision corn ,,1000,1000,1000,1000,1000,,,,
GEN002,Primary suturing - Pre Suture,,30,30,30,30,30,,,,
GEN003,Incision drainage,,300,300,300,300,300,,,,
GEN004,Suture removal ,,20,20,20,20,20,,,,
GEN005,Debridement,,1000,1000,1000,1000,1000,,,,
GEN006,Excision biopsy,,500,500,500,500,500,,,,
GEN007,Abscess any Site,,300,300,300,300,300,,,,
GEN008,Cellulitis Left & Right - Leg / Foot,,1000,1000,1000,1000,1000,,,,
GEN009,Diabetic  Foot - Left & Right - Debridement,,700,700,700,700,700,,,,
GEN010,Dressing - Medium,,250,250,250,250,250,,,,
GEN011,Dressing - Small,,200,200,200,200,200,,,,
GEN012,Electro Cauterization (Surg),,1200,1200,1200,1200,1200,,,,
GEN013,Incision and Drainage Removal,,300,300,300,300,300,,,,
GEN014,Laceration on Left  & Right -  Per Sucher Stitches,,50,50,50,50,50,,,,
GEN015,perianal abscess- Pro,,8800,8800,8800,8800,8800,,,,
GEN016,Sebaceous Cyst Excision small,,2000,2000,2000,2000,2000,,,,
GEN017,Small Lipoma abscess,,300,300,300,300,300,,,,
GEN018,Colostomy Bag - Change,,800,800,800,800,800,,,,
GEN019,Colostomy Bag Application,,300,300,300,300,300,,,,
GEN020,Cyst Excision - Large,,8000,8000,8000,8000,8000,,,,
GEN021,Cyst Excision - Medium,,5000,5000,5000,5000,5000,,,,
GEN022,Drain Removal - Charges,,300,300,300,300,300,,,,
GEN023,Incision and Drainage,,300,300,300,300,300,,,,
YOGA01,Yoga Aasan,,500,500,500,500,500,,,,
YOGA02,YOGA Consultancy,,100,100,100,100,100,,,,
YOGA03,Yoga for Thyroid(6 session),,500,500,500,500,500,,,,
YOGA04,Yoga for Obesity(6 session),,500,500,500,500,500,,,,
YOGA05,Yoga for Diabetes(6 session),,500,500,500,500,500,,,,
YOGA06,Yoga for Stress and Anxiety(6 session),,500,500,500,500,500,,,,
YOGA07,Yoga for Migraine(6 session),,500,500,500,500,500,,,,
YOGA08,Yoga for Lower Back pain and sciatia(6 session),,500,500,500,500,500,,,,
YOGA09,Yoga for PCOD & PCOS(6 session),,500,500,500,500,500,,,,
YOGA10,Yoga for Menopause(6 session),,500,500,500,500,500,,,,
YOGA11,Yoga for Meditation and Sound Heling(Per Day),,100,100,100,100,100,,,,
YOGA12,Yoga for Stretching(Per day),,250,250,250,250,250,,,,
YOGA13,Yoga therapy and counselling,,200,200,200,200,200,,,,
YOGA14,Yoga  counselling Session,,500,500,500,500,500,,,,
CTVS001,Sternal wire removal,,5000,5000,5000,5000,5000,,,,
DOE001,Body composition analysis(BCA),,500,500,500,500,500,,,,
DOE002,The Ankle Brachial Index (ABI),,500,500,500,500,500,,,,
DOE003,Vibration Perception Threshold (VPT),,500,500,500,500,500,,,,
DOE004,Combined ABI and VPT,,900,900,900,900,900,,,,
DOE005,Hba1c POCT,,500,500,500,500,500,,,,
DOE006,Urine Spot ACR POCT,,450,450,450,450,450,,,,
OBSO001,Endometrial Aspiration(OPD),,300,300,300,300,300,,,,
OBSO002,Other Minor IUCD Insertion(OPD),,300,300,300,300,300,,,,
OBSO003,Other Minor IUCD Removal(OPD),,300,300,300,300,300,,,,
OBSO004,Other Minor Mirena Insertion(OPD),,300,300,300,300,300,,,,
OBSO005,Other Minor Non Stress Test(OPD),,300,300,300,300,300,,,,
OBSO006,Other Minor Cryotherapy(OPD),,300,300,300,300,300,,,,
OBSO007,Vaginal Packing - Procedure,,500,500,500,500,500,,,,
OBSO008,Other Minor Resuturing(OPD),,300,300,300,300,300,,,,
Investigation,,,,,,,,,,,
1,Albert Stain- Other Specimen,,550,550,550,550,,,,,
2,Albert Stain- Throat Swab,,550,550,550,550,,,,,
3,Culture & Sensitivity - Wound Swab,,,,,,,,,,
4,Culture & Sensitivity- Ascitic Fluid,,1100,1100,1100,1100,,,,,
5,Culture & Sensitivity- Blood,,950,950,950,950,,,,,
6,Culture & Sensitivity- Bronchoalveolar Lavage (BAL),,900,900,900,900,,,,,
7,Culture & Sensitivity- CSF,,1100,1100,1100,1100,,,,,
8,Culture & Sensitivity- ET Secretions,,900,900,900,900,,,,,
9,Culture & Sensitivity- High Vaginal Swab,,800,800,800,800,,,,,
10,Culture & Sensitivity- Other Specimen,,800,800,800,800,,,,,
11,Culture & Sensitivity- Paired Blood,,1200,1200,1200,1200,,,,,
12,Culture & Sensitivity- Pericardial Fluid,,1100,1100,1100,1100,,,,,
13,Culture & Sensitivity- Pleural Fluid,,1100,1100,1100,1100,,,,,
14,Culture & Sensitivity- Pus,,800,800,800,800,,,,,
15,Culture & Sensitivity- Semen,,800,800,800,800,,,,,
16,Culture & Sensitivity- Sputum,,900,900,900,900,,,,,
17,Culture & Sensitivity- Stool,,900,900,900,900,,,,,
18,Culture & Sensitivity- Synovial Fluid,,1100,1100,1100,1100,,,,,
19,Culture & Sensitivity- Throat Swab,,900,900,900,900,,,,,
20,Culture & Sensitivity- Tissue,,800,800,800,800,,,,,
21,Culture & Sensitivity- Tracheal Secretions,,900,900,900,900,,,,,
22,Culture & Sensitivity- Urine,,550,550,550,550,,,,,
23,Gram Stain- Ascitic Fluid,,350,350,350,350,,,,,
24,Gram Stain- Bronchoalveolar Lavage (BAL),,350,350,350,350,,,,,
25,Gram Stain- CSF,,350,350,350,350,,,,,
26,Gram Stain- ET Secretions,,350,350,350,350,,,,,
27,Gram Stain- Other Specimen,,350,350,350,350,,,,,
28,Gram Stain- Pericardial Fluid,,350,350,350,350,,,,,
29,Gram Stain- Pleural Fluid,,350,350,350,350,,,,,
30,Gram Stain- Pus,,350,350,350,350,,,,,
31,Gram Stain- Sputum,,350,350,350,350,,,,,
32,Gram Stain- Synovial Fluid,,350,350,350,350,,,,,
33,Gram Stain- Throat Swab,,350,350,350,350,,,,,
34,Gram Stain- Tissue,,350,350,350,350,,,,,
35,Gram Stain- Tracheal Secretions,,350,350,350,350,,,,,
36,Gram Stain- Urine,,350,350,350,350,,,,,
37,MANTOUX TEST,,240,240,240,240,,,,,
38,Modified AFB Stain- Stool,,550,550,550,550,,,,,
39,Nasal Swab for MRSA,,650,650,650,650,,,,,
40,Smear for Gonococcus,,350,350,350,350,,,,,
41,17 HYDROXY PROGESTRONE,,1500,1500,1500,1500,,,,,
42,24 Hour Urine - Urea,,,,,,,,,,
43,"24 Hours Urine , Protein / Creatinine Ratio",,,,,,,,,,
44,24 hr Urine - Phosphorus,,,,,,,,,,
45,24 Hrs Chloride,,280,280,280,280,,,,,
46,24 Hrs Urine - Citrate (C),,,,,,,,,,
47,24 Hrs URINE  CREATININE,,500,500,500,500,,,,,
48,24 Hrs Urine - Oxalate ( C ),,,,,,,,,,
49,24 Hrs URINE CALCIUM,,365,365,365,365,,,,,
50,24 Hrs Urine for Copper (C),,2200,2200,2200,2200,,,,,
51,24 Hrs URINE MICROALBUMINURIA,,700,700,700,700,,,,,
52,24 Hrs URINE POTASSIUM,,300,300,300,300,,,,,
53,24 Hrs URINE PROTEIN,,300,300,300,300,,,,,
54,24 Hrs URINE SODIUM,,300,300,300,300,,,,,
55,24 Hrs URINE VANILLYL MANDELIC ACID (VMA),,4000,4000,4000,4000,,,,,
56,24H Urine Albumin,,300,300,300,300,,,,,
57,5 - Hydroxyindoleacetic Acid ( 5 - HIAA ) - 24 - Hour Urine ( C ),,,,,,,,,,
58,"Adenosine Deaminase ( ADA), CSF",,700,700,700,700,,,,,
59,"Adenosine Deaminase ( ADA), Serum",,700,700,700,700,,,,,
60,"Adenosine Deaminase (ADA), Body fuids",,700,700,700,700,,,,,
61,ADIPONECTIN,,3500,3500,3500,3500,,,,,
62,ADRENO CORTICOTROPHIC HORMONE - ACTH,,1950,1950,1950,1950,,,,,
63,Adrenocorticotropic Hormone (ACTH),,1700,1700,1700,1700,,,,,
64,"Albumin, Serum",,120,120,120,120,,,,,
65,Aldosterone / Plasma Renin Activity,,,,,,,,,,
66,"Alkaline Phosphatase , Serum",,150,150,150,150,,,,,
67,AMINO ACIDS QUALITATIVE - URINE,,2500,2500,2500,2500,,,,,
68,"AMMONIA, Plasma",,1000,1000,1000,1000,,,,,
69,"AMYLASE , Body fluid",,550,550,550,550,,,,,
70,"Amylase, Serum",,430,430,430,430,,,,,
71,ANDROSTENEDIONE,,2000,2000,2000,2000,,,,,
72,Anit Cardiolipin Antibodies - IgG & IgM - (C),,,,,,,,,,
73,ANTI DIURETIC HORMONE - VASOPRESSIN,,6000,6000,6000,6000,,,,,
74,Antiphospholipid Antibodies (APLA),,,,,,,,,,
75,APOLIPOPROTEIN - A1,,650,650,650,650,,,,,
76,APOLIPOPROTEIN - B,,650,650,650,650,,,,,
77,Autoimmune Hepatitis Plus Panel (C),,,,,,,,,,
78,"Bence Jones Protein, Urine",,400,400,400,400,,,,,
79,BETA CELL FUNCTION,,350,350,350,350,,,,,
80,"Beta hCG free, serum",,1200,1200,1200,1200,,,,,
81,"Beta hCG Total, serum",,650,650,650,650,,,,,
82,BETA HYDROXY BUTYRATE KETONE,,3100,3100,3100,3100,,,,,
83,Bicarbonate,,200,200,200,200,,,,,
84,BILE SALT,,30,30,30,30,,,,,
85,"Bilirubin Direct, Serum",,120,120,120,120,,,,,
86,"Bilirubin Total and Direct, Serum",,200,200,200,200,,,,,
87,"Bilirubin Total, Serum",,120,120,120,120,,,,,
88,Blood Sugar Fasting,,80,80,80,80,,,,,
89,Blood Sugar PP,,80,80,80,80,,,,,
90,Blood Sugar Random,,80,80,80,80,,,,,
91,Blood Urea Nitrogen (BUN),,150,150,150,150,,,,,
92,CALCITONIN,,2500,2500,2500,2500,,,,,
93,Calcium - Spot Urine,,,,,,,,,,
94,"Calcium, Serum",,180,180,180,180,,,,,
95,"Carbamazepine, Serum- (C)",,,,,,,,,,
96,Catecholamines Adrenaline and Noradrenaline ( Urine ) - ( C ),,,,,,,,,,
97,CERULOPLASMIN,,1500,1500,1500,1500,,,,,
98,Chloride,,170,170,170,170,,,,,
99,"Chloride, Spot Urine",,280,280,280,280,,,,,
100,CHOLINESTERASE,,600,600,600,600,,,,,
101,"Chromogranin A , CGA  - Serum",,,,,,,,,,
102,"CK MB, Serum",,700,700,700,700,,,,,
103,COPPER,,1650,1650,1650,1650,,,,,
104,CORTISOL,,660,660,660,660,,,,,
105,Cortisol - Free Urine 24 hrs,,,,,,,,,,
106,"Creatine Kinase (CK), Serum",,400,400,400,400,,,,,
107,Creatine Phosphokinase (CPK)/Creatine Kinase (CK) :-CGHS -1490,,,,,,,,,,
108,Creatinine Clearance Test,,,,,,,,,,
109,"Creatinine, Serum",,150,150,150,150,,,,,
110,Cryoglobulins Screening Qualitative ( UL2028 ),,,,,,,,,,
111,"Cyclosporine , C0 ( Before Dose ) - (C)",,,,,,,,,,
112,"Cyclosporine , C2 ( After dose) - (C)",,,,,,,,,,
113,CYSTATIN C LEVEL,,1550,1550,1550,1550,,,,,
114,DEHYDROEPIANDROSTERONE SULPHATE - DHEA SO4,,1300,1300,1300,1300,,,,,
115,Digoxin Lanoxin Level (C),,,,,,,,,,
116,Drug Allergy Panel (C),,,,,,,,,,
117,DUAL MARKER TEST,,2500,2500,2500,2500,,,,,
118,"Electrolytes, Serum",,450,450,450,450,,,,,
119,ELECTROPHORESIS OF SERUM PROTEINS,,950,950,950,950,,,,,
120,Erythropoietin (EPO),,2000,2000,2000,2000,,,,,
121,ESTRADIOL - 3rd GENERATION,,700,700,700,700,,,,,
122,"Ferritin, Serum",,600,600,600,600,,,,,
123,Fluid Bilirubin,,,,,,,,,,
124,Fluid Creatinine,,,,,,,,,,
125,Fluid LDH,,,,,,,,,,
126,Fluid Triglycerides,,,,,,,,,,
127,"Folate (Folic acid), Serum",,1200,1200,1200,1200,,,,,
128,"Follicle- Stimulating Hormone (FSH), Serum",,750,750,750,750,,,,,
129,FREE BETA - hCG,,950,950,950,950,,,,,
130,FREE LIGHT CHAIN KAPPA / LAMDA,,4900,4900,4900,4900,,,,,
131,Free PSA,,,,,,,,,,
132,FREE TESTOSTERONE,,2000,2000,2000,2000,,,,,
133,"Free Thyroid profile, Serum",,650,650,650,650,,,,,
134,FRUCTOSAMINE,,625,625,625,625,,,,,
135,G6 PDH,,1000,1000,1000,1000,,,,,
136,"Gamma GT, Serum",,200,200,200,200,,,,,
137,GASTRIN,,1650,1650,1650,1650,,,,,
138,GGTP - Gamma-Glutamyl Transpeptidase,,,,,,,,,,
139,Globulin,,,,,,,,,,
140,GLOMERULAR FILTRATION RATE - eGFR,,150,150,150,150,,,,,
141,Glucose Challenge Test,,200,200,200,200,,,,,
142,GLUCOSE TOLERANCE TEST - GTT,,320,320,320,320,,,,,
143,GROWTH HORMONE,,1000,1000,1000,1000,,,,,
144,Growth Hormone Stimulation Test,,,,,,,,,,
145,"Haptoglobin , Serum - (C)",,,,,,,,,,
146,Heavy And Trace Metals Profile - (C),,,,,,,,,,
147,High-Density Lipoprotein - HDL,,300,300,300,300,,,,,
148,HOMOCYSTEINE,,1570,1570,1570,1570,,,,,
149,HSCRP ( hs C - reactive protein ),,,,,,,,,,
150,"IMMUNOFIXATION ELECTROPHORESIS ( IFE ) , 24 HOUR URINE - ( L )",,,,,,,,,,
151,"IMMUNOTYPING ( IMMUNOFIXATION ELECTROPHORESIS ( IFE ) ) , Serum - ( L )",,,,,,,,,,
152,INHIBIN A,,1100,1100,1100,1100,,,,,
153,INHIBIN B,,2300,2300,2300,2300,,,,,
154,INSULIN - FASTING,,700,700,700,700,,,,,
155,INSULIN - PP,,700,700,700,700,,,,,
156,INSULIN - Random,,700,700,700,700,,,,,
157,Intrinsic Factor Antibody - (C),,,,,,,,,,
158,IONISED CALCIUM,,650,650,650,650,,,,,
159,"Iron and TIBC, serum",,600,600,600,600,,,,,
160,IRON PROFILE,,1000,1000,1000,1000,,,,,
161,"Iron, serum",,450,450,450,450,,,,,
162,KIDNEY FUNCTION TEST ( BASIC) - KFT,,600,600,600,600,,,,,
163,LACTATE,,1350,1350,1350,1350,,,,,
164,LDH,,400,400,400,400,,,,,
165,Ldl Cholesterol - Direct,,365,365,365,365,,,,,
166,LEAD,,2200,2200,2200,2200,,,,,
167,LEPTIN,,4950,4950,4950,4950,,,,,
168,Levetiracetam - (C),,,,,,,,,,
169,LIPASE - BODY FLUID,,700,700,700,700,,,,,
170,"Lipase, serum",,600,600,600,600,,,,,
171,LIPID PROFILE,,700,700,700,700,,,,,
172,LITHIUM,,425,425,425,425,,,,,
173,Liver Cytosolic Antigen-1 (LC-1) Antibody (C),,,,,,,,,,
174,LIVER FUNCTION TEST,,700,700,700,700,,,,,
175,Luteinizing Hormone - LH,,750,750,750,750,,,,,
176,"Magnesium, serum",,400,400,400,400,,,,,
177,Maternal Screening Quadruple Test,,3400,3400,3400,3400,,,,,
178,Metanephrine - 24 Hrs Urine,,,,,,,,,,
179,Metanephrine Free - Plasma - (L),,,,,,,,,,
180,Methotrexate Drug Levels - (C),,,,,,,,,,
181,Mg - Spot Urine,,,,,,,,,,
182,MICRO ALBUMIN CREATININE RATIO,,700,700,700,700,,,,,
183,Multiple Myeloma Comprehensive Panel Quantitative - Serum (C),,,,,,,,,,
184,Myoglobin Serum (C),,4900,4900,4900,4900,,,,,
185,Myoglobin Urine,,,,,,,,,,
186,New Born Screening (NBS 10) RL,,2500,2500,2500,2500,,,,,
187,NIPT (C),,15750,15750,15750,15750,,,,,
188,NMO with MOG Profile Antibody,,,,,,,,,,
189,OSMOLALITY - SERUM,,950,950,950,950,,,,,
190,OSMOLALITY - URINE,,950,950,950,950,,,,,
191,PARATHORMONE - PTH,,1500,1500,1500,1500,,,,,
192,"Phenobarbitone, Serum - (C)",,,,,,,,,,
193,phenytoin level (C),,1300,1300,1300,1300,,,,,
194,Phosphorous,,210,210,210,210,,,,,
195,Plasma Renin Aldosterone Ratio,,2400,2400,2400,2400,,,,,
196,"Porphyrins Total, Qualitative, Random Urine",,,,,,,,,,
197,"Potassium, serum",,150,150,150,150,,,,,
198,"Potassium, Spot Urine",,150,150,150,150,,,,,
199,PROGESTERONE,,750,750,750,750,,,,,
200,PROLACTIN,,750,750,750,750,,,,,
201,PROSTATE SPECIFIC ANTIGEN - PSA,,700,700,700,700,,,,,
202,PROTEIN - BODY FLUID,,150,150,150,150,,,,,
203,PROTEIN C,,3000,3000,3000,3000,,,,,
204,PROTEIN ELECTROPHORESIS-24 HOURS URINE,,2200,2200,2200,2200,,,,,
205,PROTEIN S,,3000,3000,3000,3000,,,,,
206,PTHRP - Parathyroid Hormone Related Protein (C),,,,,,,,,,
207,RBC Folate (C),,2750,2750,2750,2750,,,,,
208,Serum Ascites Albumin Gradient (SAAG),,400,400,400,400,,,,,
209,Serum B2 Microglobulin,,1600,1600,1600,1600,,,,,
210,Serum Bile Acid,,1800,1800,1800,1800,,,,,
211,SEX HORMONE BINDING GLOBULIN - SHBG,,2800,2800,2800,2800,,,,,
212,SGOT (AST),,150,150,150,150,,,,,
213,SGPT(ALT),,150,150,150,150,,,,,
214,"Sodium, serum",,150,150,150,150,,,,,
215,Spot Urinary Chloride,,150,150,150,150,,,,,
216,SPOT Urine ACR,,350,350,350,350,,,,,
217,STONE ANALYSIS,,1350,1350,1350,1350,,,,,
218,SUGAR - BODY FLUID,,100,100,100,100,,,,,
219,SUGAR - CSF,,100,100,100,100,,,,,
220,T3 Free,,275,275,275,275,,,,,
221,T4 Free,,275,275,275,275,,,,,
222,Tacrolimus Levels,,,,,,,,,,
223,TESTOSTERONE,,800,800,800,800,,,,,
224,Thyroid Stimulating Hormone - TSH,,300,300,300,300,,,,,
225,TOTAL ANTIOXIDANT STATUS,,1500,1500,1500,1500,,,,,
226,Total Cholesterol,,160,160,160,160,,,,,
227,Total Iron Binding Capacity - TIBC,,490,490,490,490,,,,,
228,"Total Protein, Serum",,240,240,240,240,,,,,
229,TOTAL THYROXINE - T4,,225,225,225,225,,,,,
230,TOTAL TRIIODOTHYRONINE - T3,,225,225,225,225,,,,,
231,TPHA,,950,950,950,950,,,,,
232,TPMT Enzyme activity,,,,,,,,,,
233,TRANSFERRIN SATURATION,,450,450,450,450,,,,,
234,Triglycerides,,250,250,250,250,,,,,
235,TRIPLE MARKER - SECOND TRIMESTER TEST,,2700,2700,2700,2700,,,,,
236,Trop I,,1700,1700,1700,1700,,,,,
237,Troponin T,,,,,,,,,,
